---- AnyBody Output File ---------------------------------
Study: Main.Study
Operation: Main.Study.InverseDynamics
----------------------------------------------------------
Constants (Name = Value): 
Main.Study.Output_tricps_LH_1.UpdData = 2
Main.Study.Output_tricps_LH_1.FileName = "triceps_LH_1_data.txt"
Main.Study.Output_tricps_LH_1.NumberFormat.Digits = 15
Main.Study.Output_tricps_LH_1.NumberFormat.Width = 23
Main.Study.Output_tricps_LH_1.NumberFormat.Style = ScientificNumber
Main.Study.Output_tricps_LH_1.NumberFormat.FormatStr = "%23.15e"
Main.Study.Output_tricps_LH_1.Values = 
Main.Study.Output_tricps_LH_1.Search = {"Main.HumanModel.BodyModel.Right.ShoulderArm.Mus.Triceps_LH_1.Fm"}
Main.Study.Output_tricps_LH_1.Format = 0
Main.Study.Output_tricps_LH_1.SepSign = ","
Main.Study.Output_tricps_LH_1.SepSpaceAutoOnOff = On
Main.Study.Output_tricps_LH_1.LineSepSign = ""
Main.Study.Output_tricps_LH_1.Header.TitleSectionOnOff = On
Main.Study.Output_tricps_LH_1.Header.ConstSectionOnOff = On
Main.Study.Output_tricps_LH_1.Header.ConstSectionSaveOptionsOnOff = On
Main.Study.Output_tricps_LH_1.Header.VarSectionOnOff = On
Main.Study.Output_tricps_LH_1.Header.ColumnNamesOnOff = On
Main.Study.Output_tricps_LH_1.Header.LinePrefix = ""
Main.Study.Output_tricps_LH_1.Header.ShortenNamesOnOff = Off
Main.Study.Output_tricps_LH_1.Header.ColumnIDString = "col"
  8.282828282828283e-01,  1.998529478023834e+01
  8.484848484848485e-01,  2.042162642848140e+01
  8.686868686868687e-01,  2.085460516057297e+01
  8.888888888888888e-01,  2.128378004637347e+01
  9.090909090909091e-01,  2.170849340824329e+01
  9.292929292929293e-01,  2.212059005161700e+01
  9.494949494949495e-01,  2.249411865031563e+01
  9.696969696969697e-01,  2.285299420090860e+01
  9.898989898989899e-01,  2.326215686003120e+01
  1.010101010101010e+00,  2.367498363837820e+01
  1.030303030303030e+00,  2.408417699573482e+01
  1.050505050505051e+00,  2.448645709761060e+01
  1.070707070707071e+00,  2.487819450467384e+01
  1.090909090909091e+00,  2.525204900784650e+01
  1.111111111111111e+00,  2.564875699546528e+01
  1.131313131313131e+00,  2.611450087487510e+01
  1.151515151515152e+00,  2.655430850408170e+01
  1.171717171717172e+00,  2.698138418085817e+01
  1.191919191919192e+00,  2.740164438719750e+01
  1.212121212121212e+00,  2.783170515164372e+01
  1.232323232323232e+00,  2.826686392291300e+01
  1.252525252525253e+00,  2.870367988348484e+01
  1.272727272727273e+00,  2.912317103521275e+01
  1.292929292929293e+00,  2.954177352355012e+01
  1.313131313131313e+00,  2.996450267500684e+01
  1.333333333333333e+00,  3.037999613500303e+01
  1.353535353535354e+00,  3.078648991070240e+01
  1.373737373737374e+00,  3.120071388782457e+01
  1.393939393939394e+00,  3.162012581690941e+01
  1.414141414141414e+00,  3.202565785543012e+01
  1.434343434343434e+00,  3.243196016209690e+01
  1.454545454545455e+00,  3.284175644139842e+01
  1.474747474747475e+00,  3.323613571466335e+01
  1.494949494949495e+00,  3.363607522891637e+01
  1.515151515151515e+00,  3.403859686307739e+01
  1.535353535353535e+00,  3.444225461104841e+01
  1.555555555555556e+00,  3.484640545444346e+01
  1.575757575757576e+00,  3.525083223764258e+01
  1.595959595959596e+00,  3.565500200381417e+01
  1.616161616161616e+00,  3.605862362205686e+01
  1.636363636363636e+00,  3.646194396686301e+01
  1.656565656565657e+00,  3.686473786837944e+01
  1.676767676767677e+00,  3.726707896624084e+01
  1.696969696969697e+00,  3.766870667068332e+01
  1.717171717171717e+00,  3.806854700733589e+01
  1.737373737373737e+00,  3.846679511605562e+01
  1.757575757575758e+00,  3.885920066127143e+01
  1.777777777777778e+00,  3.925551094048092e+01
  1.797979797979798e+00,  3.965086980438637e+01
  1.818181818181818e+00,  4.004510604068680e+01
  1.838383838383838e+00,  4.043833930031634e+01
  1.858585858585859e+00,  4.083047761728820e+01
  1.878787878787879e+00,  4.122085107779341e+01
  1.898989898989899e+00,  4.161017994285093e+01
  1.919191919191919e+00,  4.199873288474640e+01
  1.939393939393939e+00,  4.238617827916062e+01
  1.959595959595960e+00,  4.277249031115155e+01
  1.979797979797980e+00,  4.315764876595649e+01
  2.000000000000000e+00,  4.354080937283688e+01
