---- AnyBody Output File ---------------------------------
Study: Main.Study
Operation: Main.Study.InverseDynamics
----------------------------------------------------------
Constants (Name = Value): 
Main.Study.Output_tricps_LA_1.UpdData = 2
Main.Study.Output_tricps_LA_1.FileName = "triceps_LA_1_data.txt"
Main.Study.Output_tricps_LA_1.NumberFormat.Digits = 15
Main.Study.Output_tricps_LA_1.NumberFormat.Width = 23
Main.Study.Output_tricps_LA_1.NumberFormat.Style = ScientificNumber
Main.Study.Output_tricps_LA_1.NumberFormat.FormatStr = "%23.15e"
Main.Study.Output_tricps_LA_1.Values = 
Main.Study.Output_tricps_LA_1.Search = {"Main.HumanModel.BodyModel.Right.ShoulderArm.Mus.Triceps_LA_1.Fm"}
Main.Study.Output_tricps_LA_1.Format = 0
Main.Study.Output_tricps_LA_1.SepSign = ","
Main.Study.Output_tricps_LA_1.SepSpaceAutoOnOff = On
Main.Study.Output_tricps_LA_1.LineSepSign = ""
Main.Study.Output_tricps_LA_1.Header.TitleSectionOnOff = On
Main.Study.Output_tricps_LA_1.Header.ConstSectionOnOff = On
Main.Study.Output_tricps_LA_1.Header.ConstSectionSaveOptionsOnOff = On
Main.Study.Output_tricps_LA_1.Header.VarSectionOnOff = On
Main.Study.Output_tricps_LA_1.Header.ColumnNamesOnOff = On
Main.Study.Output_tricps_LA_1.Header.LinePrefix = ""
Main.Study.Output_tricps_LA_1.Header.ShortenNamesOnOff = Off
Main.Study.Output_tricps_LA_1.Header.ColumnIDString = "col"
  9.898989898989899e-01,  5.260414599099047e-14
  1.010101010101010e+00,  8.376767049253091e-14
  1.030303030303030e+00,  4.360434947809525e-14
  1.050505050505051e+00,  9.307624368123081e-14
  1.070707070707071e+00,  3.557141271628638e-14
  1.090909090909091e+00,  3.534052050404821e-14
  1.111111111111111e+00,  2.771433996015440e-14
  1.131313131313131e+00,  3.229210159605941e-14
  1.151515151515152e+00,  3.527024193355104e-14
  1.171717171717172e+00,  3.690810579867754e-14
  1.191919191919192e+00,  3.854422987693588e-14
  1.212121212121212e+00,  3.901191883819922e-14
  1.232323232323232e+00,  2.536222985114235e-14
  1.252525252525253e+00,  3.126712374757415e-14
  1.272727272727273e+00,  2.872481831342206e-14
  1.292929292929293e+00,  2.753705435089121e-14
  1.313131313131313e+00,  2.636929358683832e-14
  1.333333333333333e+00,  8.417115193970779e-14
  1.353535353535354e+00,  7.972105249854596e-14
  1.373737373737374e+00,  2.347670531403213e-14
  1.393939393939394e+00,  1.897276306445050e-14
  1.414141414141414e+00,  1.542216940578438e-14
  1.434343434343434e+00,  2.781868204187565e-14
  1.454545454545455e+00,  3.402388192533987e-14
  1.474747474747475e+00,  3.707725976621149e-14
  1.494949494949495e+00,  1.919364724959849e-14
  1.515151515151515e+00,  1.908963226942915e-14
  1.535353535353535e+00,  3.885752782486830e-14
  1.555555555555556e+00,  3.815457926926235e-14
  1.575757575757576e+00,  3.796808103521612e-14
  1.595959595959596e+00,  1.717849316731089e-14
  1.616161616161616e+00,  1.684296157980414e-14
  1.636363636363636e+00,  1.632612463984958e-14
  1.656565656565657e+00,  1.595833089698487e-14
  1.676767676767677e+00,  1.584323331313996e-14
  1.696969696969697e+00,  1.544600065403925e-14
  1.717171717171717e+00,  2.617280563268156e-14
  1.737373737373737e+00,  1.117037178540616e-14
  1.757575757575758e+00,  1.066006651838179e-14
  1.777777777777778e+00,  1.953000313277400e-14
  1.797979797979798e+00,  2.449844396874873e-14
  1.818181818181818e+00,  2.110210939801220e-14
  1.838383838383838e+00,  1.032215459302174e-14
  1.858585858585859e+00,  1.014794501422578e-13
  1.878787878787879e+00,  1.022787889196620e-14
  1.898989898989899e+00,  1.974599234613739e-14
  1.919191919191919e+00,  2.178837523216095e-14
  1.939393939393939e+00,  2.300166458441532e-14
  1.959595959595960e+00,  1.141580458287548e-14
  1.979797979797980e+00,  2.883251461902391e-14
  2.000000000000000e+00,  1.112468360259563e-14
